	gid	accident_cnt	geometry	ill_park	foot_traf	car_cnt	node	park_yn	foot_traf_mean
396	다사571092	0	MULTIPOLYGON (((127.0167040762416 37.1805860644746, 127.0166983334128 37.18148744770965, 127.0178248743009 37.18149203748733, 127.0178306037448 37.18059065410326, 127.0167040762416 37.1805860644746)))	0	0	0	0	0	0.0
397	다사571093	0	MULTIPOLYGON (((127.0166983334128 37.18148744770965, 127.0166925903284 37.18238883080647, 127.017819144602 37.18239342073318, 127.0178248743009 37.18149203748733, 127.0166983334128 37.18148744770965)))	0	2	0	0	0	13.651458333333332
398	다사571094	0	MULTIPOLYGON (((127.0166925903284 37.18238883080647, 127.0166868469885 37.18329021376507, 127.017813414648 37.18329480384082, 127.017819144602 37.18239342073318, 127.0166925903284 37.18238883080647)))	0	2	0	0	0	6.611388888888889
399	다사571095	0	MULTIPOLYGON (((127.0166868469885 37.18329021376507, 127.0166811033929 37.18419159658546, 127.0178076844391 37.18419618681024, 127.017813414648 37.18329480384082, 127.0166868469885 37.18329021376507)))	0	2	0	0	0	18.12213068181818
400	다사571096	0	MULTIPOLYGON (((127.0166811033929 37.18419159658546, 127.0166753595417 37.18509297926761, 127.0178019539751 37.18509756964144, 127.0178076844391 37.18419618681024, 127.0166811033929 37.18419159658546)))	0	1	0	0	0	5.910000000000001
401	다사571097	0	MULTIPOLYGON (((127.0166753595417 37.18509297926761, 127.0166696154349 37.18599436181152, 127.0177962232561 37.18599895233441, 127.0178019539751 37.18509756964144, 127.0166753595417 37.18509297926761)))	0	0	0	0	0	0.0
402	다사571098	0	MULTIPOLYGON (((127.0166696154349 37.18599436181152, 127.0166638710724 37.18689574421723, 127.017790492282 37.18690033488915, 127.0177962232561 37.18599895233441, 127.0166696154349 37.18599436181152)))	0	1	0	0	0	6.512500000000001
403	다사571099	0	MULTIPOLYGON (((127.0166638710724 37.18689574421723, 127.0166581264542 37.1877971264847, 127.0177847610529 37.18780171730568, 127.017790492282 37.18690033488915, 127.0166638710724 37.18689574421723)))	0	0	0	0	0	0.0
404	다사571100	0	MULTIPOLYGON (((127.0166581264542 37.1877971264847, 127.0166523815804 37.18869850861394, 127.0177790295687 37.18870309958396, 127.0177847610529 37.18780171730568, 127.0166581264542 37.1877971264847)))	0	0	0	0	0	0.0
405	다사571101	0	MULTIPOLYGON (((127.0166523815804 37.18869850861394, 127.0166466364508 37.18959989060493, 127.0177732978294 37.18960448172404, 127.0177790295687 37.18870309958396, 127.0166523815804 37.18869850861394)))	0	0	0	0	0	0.0
406	다사571102	0	MULTIPOLYGON (((127.0166466364508 37.18959989060493, 127.0166408910656 37.1905012724577, 127.0177675658349 37.19050586372587, 127.0177732978294 37.18960448172404, 127.0166466364508 37.18959989060493)))	0	1	0	0	0	10.74
407	다사571103	0	MULTIPOLYGON (((127.0166408910656 37.1905012724577, 127.0166351454247 37.19140265417224, 127.0177618335854 37.19140724558947, 127.0177675658349 37.19050586372587, 127.0166408910656 37.1905012724577)))	0	0	0	0	0	0.0
408	다사571104	0	MULTIPOLYGON (((127.0166351454247 37.19140265417224, 127.016629399528 37.19230403574855, 127.0177561010808 37.19230862731485, 127.0177618335854 37.19140724558947, 127.0166351454247 37.19140265417224)))	0	1	0	0	0	53.91
409	다사571105	0	MULTIPOLYGON (((127.016629399528 37.19230403574855, 127.0166236533756 37.19320541718663, 127.017750368321 37.193210008902, 127.0177561010808 37.19230862731485, 127.016629399528 37.19230403574855)))	0	0	0	0	0	0.0
410	다사571106	0	MULTIPOLYGON (((127.0166236533756 37.19320541718663, 127.0166179069675 37.19410679848645, 127.017744635306 37.1941113903509, 127.017750368321 37.193210008902, 127.0166236533756 37.19320541718663)))	0	0	0	0	0	0.0
411	다사571107	0	MULTIPOLYGON (((127.0166179069675 37.19410679848645, 127.0166121603036 37.19500817964803, 127.0177389020359 37.19501277166157, 127.017744635306 37.1941113903509, 127.0166179069675 37.19410679848645)))	0	2	0	0	0	12.18607638888889
412	다사571108	0	MULTIPOLYGON (((127.0166121603036 37.19500817964803, 127.016606413384 37.1959095606714, 127.0177331685106 37.19591415283401, 127.0177389020359 37.19501277166157, 127.0166121603036 37.19500817964803)))	0	1	0	0	0	13.813124999999996
413	다사571109	0	MULTIPOLYGON (((127.016606413384 37.1959095606714, 127.0166006662085 37.19681094155649, 127.0177274347302 37.1968155338682, 127.0177331685106 37.19591415283401, 127.016606413384 37.1959095606714)))	0	0	0	0	0	0.0
414	다사572076	0	MULTIPOLYGON (((127.0179222401779 37.16616850116134, 127.0179165148123 37.16706988675676, 127.0190428418691 37.16707446344576, 127.0190485538593 37.16617307770172, 127.0179222401779 37.16616850116134)))	0	0	0	0	0	0.0
415	다사572077	0	MULTIPOLYGON (((127.0179165148123 37.16706988675676, 127.0179107891919 37.16797127221395, 127.0190371296246 37.16797584905159, 127.0190428418691 37.16707446344576, 127.0179165148123 37.16706988675676)))	0	0	0	0	0	0.0
416	다사572078	0	MULTIPOLYGON (((127.0179107891919 37.16797127221395, 127.0179050633166 37.16887265753295, 127.0190314171258 37.16887723451923, 127.0190371296246 37.16797584905159, 127.0179107891919 37.16797127221395)))	0	0	0	0	0	0.0
417	다사572079	0	MULTIPOLYGON (((127.0179050633166 37.16887265753295, 127.0178993371865 37.16977404271375, 127.0190257043729 37.16977861984866, 127.0190314171258 37.16887723451923, 127.0179050633166 37.16887265753295)))	0	1	0	0	0	0.26875000000000004
418	다사572080	0	MULTIPOLYGON (((127.0178993371865 37.16977404271375, 127.0178936108017 37.17067542775636, 127.0190199913657 37.17068000503991, 127.0190257043729 37.16977861984866, 127.0178993371865 37.16977404271375)))	0	2	0	0	0	0.5912499999999999
419	다사572081	0	MULTIPOLYGON (((127.0178936108017 37.17067542775636, 127.0178878841619 37.17157681266077, 127.0190142781043 37.17158139009295, 127.0190199913657 37.17068000503991, 127.0178936108017 37.17067542775636)))	0	4	0	0	0	9.679776515151515
420	다사572082	0	MULTIPOLYGON (((127.0178878841619 37.17157681266077, 127.0178821572673 37.17247819742695, 127.0190085645885 37.17248277500778, 127.0190142781043 37.17158139009295, 127.0178878841619 37.17157681266077)))	0	2	0	0	0	1.1183333333333334
421	다사572083	0	MULTIPOLYGON (((127.0178821572673 37.17247819742695, 127.0178764301178 37.17337958205494, 127.0190028508185 37.17338415978441, 127.0190085645885 37.17248277500778, 127.0178821572673 37.17247819742695)))	0	3	2	0	0	0.35166666666666674
422	다사572084	0	MULTIPOLYGON (((127.0178764301178 37.17337958205494, 127.0178707027134 37.17428096654471, 127.0189971367943 37.17428554442285, 127.0190028508185 37.17338415978441, 127.0178764301178 37.17337958205494)))	0	0	0	0	0	0.0
423	다사572085	0	MULTIPOLYGON (((127.0178707027134 37.17428096654471, 127.0178649750541 37.17518235089629, 127.0189914225157 37.17518692892308, 127.0189971367943 37.17428554442285, 127.0178707027134 37.17428096654471)))	0	0	0	0	0	0.0
424	다사572086	0	MULTIPOLYGON (((127.0178649750541 37.17518235089629, 127.0178592471399 37.17608373510964, 127.0189857079827 37.1760883132851, 127.0189914225157 37.17518692892308, 127.0178649750541 37.17518235089629)))	0	0	0	0	0	0.0
425	다사572087	0	MULTIPOLYGON (((127.0178592471399 37.17608373510964, 127.0178535189708 37.1769851191848, 127.0189799931955 37.17698969750892, 127.0189857079827 37.1760883132851, 127.0178592471399 37.17608373510964)))	0	0	0	0	0	0.0
426	다사572088	0	MULTIPOLYGON (((127.0178535189708 37.1769851191848, 127.0178477905467 37.17788650312173, 127.0189742781539 37.17789108159452, 127.0189799931955 37.17698969750892, 127.0178535189708 37.1769851191848)))	0	0	0	0	0	0.0
427	다사572089	0	MULTIPOLYGON (((127.0178477905467 37.17788650312173, 127.0178420618677 37.17878788692045, 127.018968562858 37.17879246554192, 127.0189742781539 37.17789108159452, 127.0178477905467 37.17788650312173)))	0	1	1	0	0	1.73125
428	다사572090	0	MULTIPOLYGON (((127.0178420618677 37.17878788692045, 127.0178363329338 37.17968927058097, 127.0189628473077 37.17969384935109, 127.018968562858 37.17879246554192, 127.0178420618677 37.17878788692045)))	0	2	0	0	0	14.912187500000002
429	다사572091	0	MULTIPOLYGON (((127.0178363329338 37.17968927058097, 127.0178306037448 37.18059065410326, 127.018957131503 37.18059523302207, 127.0189628473077 37.17969384935109, 127.0178363329338 37.17968927058097)))	0	0	0	0	0	0.0
430	다사572092	0	MULTIPOLYGON (((127.0178306037448 37.18059065410326, 127.0178248743009 37.18149203748733, 127.018951415444 37.18149661655482, 127.018957131503 37.18059523302207, 127.0178306037448 37.18059065410326)))	0	0	0	0	0	0.0
431	다사572093	0	MULTIPOLYGON (((127.0178248743009 37.18149203748733, 127.017819144602 37.18239342073318, 127.0189456991305 37.18239799994937, 127.018951415444 37.18149661655482, 127.0178248743009 37.18149203748733)))	0	0	0	0	0	0.0
432	다사572094	0	MULTIPOLYGON (((127.017819144602 37.18239342073318, 127.017813414648 37.18329480384082, 127.0189399825626 37.18329938320569, 127.0189456991305 37.18239799994937, 127.017819144602 37.18239342073318)))	0	1	0	0	0	40.94624999999999
433	다사572095	0	MULTIPOLYGON (((127.017813414648 37.18329480384082, 127.0178076844391 37.18419618681024, 127.0189342657403 37.1842007663238, 127.0189399825626 37.18329938320569, 127.017813414648 37.18329480384082)))	0	0	0	0	0	0.0
434	다사572096	0	MULTIPOLYGON (((127.0178076844391 37.18419618681024, 127.0178019539751 37.18509756964144, 127.0189285486636 37.18510214930369, 127.0189342657403 37.1842007663238, 127.0178076844391 37.18419618681024)))	0	0	0	0	0	0.0
435	다사572097	0	MULTIPOLYGON (((127.0178019539751 37.18509756964144, 127.0177962232561 37.18599895233441, 127.0189228313324 37.18600353214536, 127.0189285486636 37.18510214930369, 127.0178019539751 37.18509756964144)))	0	1	0	0	0	10.4975
436	다사572098	0	MULTIPOLYGON (((127.0177962232561 37.18599895233441, 127.017790492282 37.18690033488915, 127.0189171137468 37.18690491484881, 127.0189228313324 37.18600353214536, 127.0177962232561 37.18599895233441)))	0	2	0	0	0	36.86633928571428
437	다사572099	0	MULTIPOLYGON (((127.017790492282 37.18690033488915, 127.0177847610529 37.18780171730568, 127.0189113959067 37.18780629741403, 127.0189171137468 37.18690491484881, 127.017790492282 37.18690033488915)))	0	2	0	0	0	31.471607142857145
438	다사572100	0	MULTIPOLYGON (((127.0177847610529 37.18780171730568, 127.0177790295687 37.18870309958396, 127.0189056778121 37.18870767984104, 127.0189113959067 37.18780629741403, 127.0177847610529 37.18780171730568)))	0	1	0	0	0	12.49214285714286
439	다사572101	0	MULTIPOLYGON (((127.0177790295687 37.18870309958396, 127.0177732978294 37.18960448172404, 127.018899959463 37.18960906212981, 127.0189056778121 37.18870767984104, 127.0177790295687 37.18870309958396)))	0	0	0	0	0	0.0
440	다사572102	0	MULTIPOLYGON (((127.0177732978294 37.18960448172404, 127.0177675658349 37.19050586372587, 127.0188942408594 37.19051044428037, 127.018899959463 37.18960906212981, 127.0177732978294 37.18960448172404)))	0	1	0	0	0	5.4399999999999995
441	다사572103	0	MULTIPOLYGON (((127.0177675658349 37.19050586372587, 127.0177618335854 37.19140724558947, 127.0188885220013 37.1914118262927, 127.0188942408594 37.19051044428037, 127.0177675658349 37.19050586372587)))	0	0	0	0	0	0.0
442	다사572104	0	MULTIPOLYGON (((127.0177618335854 37.19140724558947, 127.0177561010808 37.19230862731485, 127.0188828028886 37.19231320816679, 127.0188885220013 37.1914118262927, 127.0177618335854 37.19140724558947)))	0	0	0	0	0	0.0
443	다사572105	0	MULTIPOLYGON (((127.0177561010808 37.19230862731485, 127.017750368321 37.193210008902, 127.0188770835215 37.19321458990267, 127.0188828028886 37.19231320816679, 127.0177561010808 37.19230862731485)))	0	0	0	0	0	0.0
444	다사572106	0	MULTIPOLYGON (((127.017750368321 37.193210008902, 127.017744635306 37.1941113903509, 127.0188713638997 37.1941159715003, 127.0188770835215 37.19321458990267, 127.017750368321 37.193210008902)))	0	2	0	0	0	21.575249999999997
445	다사572107	0	MULTIPOLYGON (((127.017744635306 37.1941113903509, 127.0177389020359 37.19501277166157, 127.0188656440234 37.19501735295971, 127.0188713638997 37.1941159715003, 127.017744635306 37.1941113903509)))	0	4	0	0	0	103.22752083333334
446	다사572108	0	MULTIPOLYGON (((127.0177389020359 37.19501277166157, 127.0177331685106 37.19591415283401, 127.0188599238925 37.19591873428088, 127.0188656440234 37.19501735295971, 127.0177389020359 37.19501277166157)))	0	3	0	0	0	31.120101851851853
447	다사572109	0	MULTIPOLYGON (((127.0177331685106 37.19591415283401, 127.0177274347302 37.1968155338682, 127.0188542035071 37.19682011546381, 127.0188599238925 37.19591873428088, 127.0177331685106 37.19591415283401)))	0	0	0	0	0	0.0
448	다사573076	0	MULTIPOLYGON (((127.0190485538593 37.16617307770172, 127.0190428418691 37.16707446344576, 127.02016916918 37.16707902943013, 127.0201748677949 37.16617764353782, 127.0190485538593 37.16617307770172)))	0	0	0	0	0	0.0
449	다사573077	0	MULTIPOLYGON (((127.0190428418691 37.16707446344576, 127.0190371296246 37.16797584905159, 127.0201634703115 37.16798041518423, 127.02016916918 37.16707902943013, 127.0190428418691 37.16707446344576)))	0	1	0	0	0	1.0337500000000002
450	다사573078	0	MULTIPOLYGON (((127.0190371296246 37.16797584905159, 127.0190314171258 37.16887723451923, 127.0201577711893 37.16888180080016, 127.0201634703115 37.16798041518423, 127.0190371296246 37.16797584905159)))	0	0	0	0	0	0.0
451	다사573079	0	MULTIPOLYGON (((127.0190314171258 37.16887723451923, 127.0190257043729 37.16977861984866, 127.0201520718135 37.16978318627789, 127.0201577711893 37.16888180080016, 127.0190314171258 37.16887723451923)))	0	0	0	0	0	0.0
452	다사573080	0	MULTIPOLYGON (((127.0190257043729 37.16977861984866, 127.0190199913657 37.17068000503991, 127.020146372184 37.17068457161742, 127.0201520718135 37.16978318627789, 127.0190257043729 37.16977861984866)))	0	2	5	0	0	2.9279166666666674
453	다사573081	0	MULTIPOLYGON (((127.0190199913657 37.17068000503991, 127.0190142781043 37.17158139009295, 127.0201406723009 37.17158595681876, 127.020146372184 37.17068457161742, 127.0190199913657 37.17068000503991)))	0	4	8	0	0	7.556614583333334
454	다사573082	0	MULTIPOLYGON (((127.0190142781043 37.17158139009295, 127.0190085645885 37.17248277500778, 127.0201349721641 37.1724873418819, 127.0201406723009 37.17158595681876, 127.0190142781043 37.17158139009295)))	0	2	0	0	0	0.5145833333333333
455	다사573083	0	MULTIPOLYGON (((127.0190085645885 37.17248277500778, 127.0190028508185 37.17338415978441, 127.0201292717736 37.17338872680683, 127.0201349721641 37.1724873418819, 127.0190085645885 37.17248277500778)))	0	4	0	0	0	1.5753125
456	다사573084	0	MULTIPOLYGON (((127.0190028508185 37.17338415978441, 127.0189971367943 37.17428554442285, 127.0201235711294 37.17429011159356, 127.0201292717736 37.17338872680683, 127.0190028508185 37.17338415978441)))	0	0	0	0	0	0.0
457	다사573085	0	MULTIPOLYGON (((127.0189971367943 37.17428554442285, 127.0189914225157 37.17518692892308, 127.0201178702315 37.1751914962421, 127.0201235711294 37.17429011159356, 127.0189971367943 37.17428554442285)))	0	0	0	0	0	0.0
458	다사573086	0	MULTIPOLYGON (((127.0189914225157 37.17518692892308, 127.0189857079827 37.1760883132851, 127.0201121690799 37.17609288075245, 127.0201178702315 37.1751914962421, 127.0189914225157 37.17518692892308)))	0	4	0	0	0	3.868348484848485
459	다사573087	0	MULTIPOLYGON (((127.0189857079827 37.1760883132851, 127.0189799931955 37.17698969750892, 127.0201064676746 37.17699426512458, 127.0201121690799 37.17609288075245, 127.0189857079827 37.1760883132851)))	0	2	0	0	0	17.090625000000003
460	다사573088	0	MULTIPOLYGON (((127.0189799931955 37.17698969750892, 127.0189742781539 37.17789108159452, 127.0201007660155 37.1778956493585, 127.0201064676746 37.17699426512458, 127.0189799931955 37.17698969750892)))	0	2	0	0	0	49.801590909090905
461	다사573089	0	MULTIPOLYGON (((127.0189742781539 37.17789108159452, 127.018968562858 37.17879246554192, 127.0200950641026 37.17879703345422, 127.0201007660155 37.1778956493585, 127.0189742781539 37.17789108159452)))	0	2	0	0	0	16.512916666666666
462	다사573090	0	MULTIPOLYGON (((127.018968562858 37.17879246554192, 127.0189628473077 37.17969384935109, 127.020089361936 37.17969841741173, 127.0200950641026 37.17879703345422, 127.018968562858 37.17879246554192)))	0	1	0	0	0	0.8724999999999999
463	다사573091	0	MULTIPOLYGON (((127.0189628473077 37.17969384935109, 127.018957131503 37.18059523302207, 127.0200836595156 37.18059980123102, 127.020089361936 37.17969841741173, 127.0189628473077 37.17969384935109)))	0	0	0	0	0	0.0
464	다사573092	0	MULTIPOLYGON (((127.018957131503 37.18059523302207, 127.018951415444 37.18149661655482, 127.0200779568414 37.18150118491211, 127.0200836595156 37.18059980123102, 127.018957131503 37.18059523302207)))	0	1	0	0	0	0.31000000000000005
465	다사573093	0	MULTIPOLYGON (((127.018951415444 37.18149661655482, 127.0189456991305 37.18239799994937, 127.0200722539134 37.18240256845499, 127.0200779568414 37.18150118491211, 127.018951415444 37.18149661655482)))	0	1	0	0	0	8.428333333333333
466	다사573094	0	MULTIPOLYGON (((127.0189456991305 37.18239799994937, 127.0189399825626 37.18329938320569, 127.0200665507316 37.18330395185966, 127.0200722539134 37.18240256845499, 127.0189456991305 37.18239799994937)))	0	1	0	0	0	25.242500000000007
467	다사573095	0	MULTIPOLYGON (((127.0189399825626 37.18329938320569, 127.0189342657403 37.1842007663238, 127.020060847296 37.18420533512612, 127.0200665507316 37.18330395185966, 127.0189399825626 37.18329938320569)))	0	4	1	0	0	100.1868125
468	다사573096	0	MULTIPOLYGON (((127.0189342657403 37.1842007663238, 127.0189285486636 37.18510214930369, 127.0200551436065 37.18510671825435, 127.020060847296 37.18420533512612, 127.0189342657403 37.1842007663238)))	0	3	0	0	0	19.925138888888885
469	다사573097	0	MULTIPOLYGON (((127.0189285486636 37.18510214930369, 127.0189228313324 37.18600353214536, 127.0200494396632 37.18600810124437, 127.0200551436065 37.18510671825435, 127.0189285486636 37.18510214930369)))	0	1	0	0	0	22.6925
470	다사573098	0	MULTIPOLYGON (((127.0189228313324 37.18600353214536, 127.0189171137468 37.18690491484881, 127.020043735466 37.18690948409617, 127.0200494396632 37.18600810124437, 127.0189228313324 37.18600353214536)))	0	2	0	0	0	27.53098484848485
471	다사573099	0	MULTIPOLYGON (((127.0189171137468 37.18690491484881, 127.0189113959067 37.18780629741403, 127.0200380310149 37.18781086680976, 127.020043735466 37.18690948409617, 127.0189171137468 37.18690491484881)))	0	1	0	0	0	29.97166666666666
472	다사573100	0	MULTIPOLYGON (((127.0189113959067 37.18780629741403, 127.0189056778121 37.18870767984104, 127.02003232631 37.18871224938513, 127.0200380310149 37.18781086680976, 127.0189113959067 37.18780629741403)))	0	0	0	0	0	0.0
473	다사573101	0	MULTIPOLYGON (((127.0189056778121 37.18870767984104, 127.018899959463 37.18960906212981, 127.0200266213511 37.18961363182227, 127.02003232631 37.18871224938513, 127.0189056778121 37.18870767984104)))	0	0	0	0	0	0.0
474	다사573102	0	MULTIPOLYGON (((127.018899959463 37.18960906212981, 127.0188942408594 37.19051044428037, 127.0200209161384 37.1905150141212, 127.0200266213511 37.18961363182227, 127.018899959463 37.18960906212981)))	0	0	0	0	0	0.0
475	다사573103	0	MULTIPOLYGON (((127.0188942408594 37.19051044428037, 127.0188885220013 37.1914118262927, 127.0200152106717 37.19141639628189, 127.0200209161384 37.1905150141212, 127.0188942408594 37.19051044428037)))	0	0	0	0	0	0.0
476	다사573104	0	MULTIPOLYGON (((127.0188885220013 37.1914118262927, 127.0188828028886 37.19231320816679, 127.0200095049511 37.19231777830436, 127.0200152106717 37.19141639628189, 127.0188885220013 37.1914118262927)))	0	0	0	0	0	0.0
477	다사573105	0	MULTIPOLYGON (((127.0188828028886 37.19231320816679, 127.0188770835215 37.19321458990267, 127.0200037989765 37.19321916018861, 127.0200095049511 37.19231777830436, 127.0188828028886 37.19231320816679)))	0	0	0	0	0	0.0
478	다사573106	0	MULTIPOLYGON (((127.0188770835215 37.19321458990267, 127.0188713638997 37.1941159715003, 127.019998092748 37.19412054193463, 127.0200037989765 37.19321916018861, 127.0188770835215 37.19321458990267)))	0	3	0	0	0	10.116111111111111
479	다사573107	0	MULTIPOLYGON (((127.0188713638997 37.1941159715003, 127.0188656440234 37.19501735295971, 127.0199923862655 37.19502192354242, 127.019998092748 37.19412054193463, 127.0188713638997 37.1941159715003)))	0	4	0	0	0	40.89662878787879
480	다사573108	0	MULTIPOLYGON (((127.0188656440234 37.19501735295971, 127.0188599238925 37.19591873428088, 127.019986679529 37.19592330501197, 127.0199923862655 37.19502192354242, 127.0188656440234 37.19501735295971)))	0	4	0	0	0	38.2696875
481	다사573109	0	MULTIPOLYGON (((127.0188599238925 37.19591873428088, 127.0188542035071 37.19682011546381, 127.0199809725385 37.19682468634331, 127.019986679529 37.19592330501197, 127.0188599238925 37.19591873428088)))	0	0	0	0	0	0.0
482	다사574076	0	MULTIPOLYGON (((127.0201748677949 37.16617764353782, 127.02016916918 37.16707902943013, 127.0212954967446 37.16708358470986, 127.0213011819842 37.16618219866961, 127.0201748677949 37.16617764353782)))	0	0	0	0	0	0.0
483	다사574077	0	MULTIPOLYGON (((127.02016916918 37.16707902943013, 127.0201634703115 37.16798041518423, 127.021289811252 37.1679849706119, 127.0212954967446 37.16708358470986, 127.02016916918 37.16707902943013)))	0	0	0	0	0	0.0
484	다사574078	0	MULTIPOLYGON (((127.0201634703115 37.16798041518423, 127.0201577711893 37.16888180080016, 127.0212841255064 37.16888635637576, 127.021289811252 37.1679849706119, 127.0201634703115 37.16798041518423)))	0	0	0	0	0	0.0
485	다사574079	0	MULTIPOLYGON (((127.0201577711893 37.16888180080016, 127.0201520718135 37.16978318627789, 127.0212784395077 37.16978774200143, 127.0212841255064 37.16888635637576, 127.0201577711893 37.16888180080016)))	0	1	0	0	0	1.435
486	다사574080	0	MULTIPOLYGON (((127.0201520718135 37.16978318627789, 127.020146372184 37.17068457161742, 127.021272753256 37.1706891274889, 127.0212784395077 37.16978774200143, 127.0201520718135 37.16978318627789)))	0	2	0	0	0	1.0325000000000002
487	다사574081	0	MULTIPOLYGON (((127.020146372184 37.17068457161742, 127.0201406723009 37.17158595681876, 127.0212670667512 37.17159051283819, 127.021272753256 37.1706891274889, 127.020146372184 37.17068457161742)))	0	3	3	0	0	14.326805555555552
488	다사574082	0	MULTIPOLYGON (((127.0201406723009 37.17158595681876, 127.0201349721641 37.1724873418819, 127.0212613799933 37.17249189804928, 127.0212670667512 37.17159051283819, 127.0201406723009 37.17158595681876)))	0	3	0	0	0	0.4862222222222223
489	다사574083	0	MULTIPOLYGON (((127.0201349721641 37.1724873418819, 127.0201292717736 37.17338872680683, 127.0212556929824 37.17339328312217, 127.0212613799933 37.17249189804928, 127.0201349721641 37.1724873418819)))	0	4	0	0	0	0.823125
490	다사574084	0	MULTIPOLYGON (((127.0201292717736 37.17338872680683, 127.0201235711294 37.17429011159356, 127.0212500057183 37.17429466805686, 127.0212556929824 37.17339328312217, 127.0201292717736 37.17338872680683)))	0	2	1	0	0	0.12145833333333333
491	다사574085	0	MULTIPOLYGON (((127.0201235711294 37.17429011159356, 127.0201178702315 37.1751914962421, 127.0212443182011 37.17519605285337, 127.0212500057183 37.17429466805686, 127.0201235711294 37.17429011159356)))	0	1	0	0	0	4.322222222222223
492	다사574086	0	MULTIPOLYGON (((127.0201178702315 37.1751914962421, 127.0201121690799 37.17609288075245, 127.0212386304308 37.17609743751166, 127.0212443182011 37.17519605285337, 127.0201178702315 37.1751914962421)))	0	4	0	0	0	6.4320296717171725
493	다사574087	0	MULTIPOLYGON (((127.0201121690799 37.17609288075245, 127.0201064676746 37.17699426512458, 127.0212329424074 37.17699882203177, 127.0212386304308 37.17609743751166, 127.0201121690799 37.17609288075245)))	0	4	0	0	0	52.247225378787874
494	다사574088	0	MULTIPOLYGON (((127.0201064676746 37.17699426512458, 127.0201007660155 37.1778956493585, 127.0212272541308 37.17790020641366, 127.0212329424074 37.17699882203177, 127.0201064676746 37.17699426512458)))	0	3	11	0	0	50.33152777777777
495	다사574089	0	MULTIPOLYGON (((127.0201007660155 37.1778956493585, 127.0200950641026 37.17879703345422, 127.0212215656011 37.17880159065735, 127.0212272541308 37.17790020641366, 127.0201007660155 37.1778956493585)))	0	3	1	0	0	10.207069444444445
496	다사574090	0	MULTIPOLYGON (((127.0200950641026 37.17879703345422, 127.020089361936 37.17969841741173, 127.0212158768181 37.17970297476284, 127.0212215656011 37.17880159065735, 127.0200950641026 37.17879703345422)))	0	1	0	0	0	1.6093749999999998
497	다사574091	0	MULTIPOLYGON (((127.020089361936 37.17969841741173, 127.0200836595156 37.18059980123102, 127.021210187782 37.18060435873011, 127.0212158768181 37.17970297476284, 127.020089361936 37.17969841741173)))	0	0	0	0	0	0.0
498	다사574092	0	MULTIPOLYGON (((127.0200836595156 37.18059980123102, 127.0200779568414 37.18150118491211, 127.0212044984927 37.18150574255918, 127.021210187782 37.18060435873011, 127.0200836595156 37.18059980123102)))	0	0	0	0	0	0.0
499	다사574093	0	MULTIPOLYGON (((127.0200779568414 37.18150118491211, 127.0200722539134 37.18240256845499, 127.0211988089502 37.18240712625007, 127.0212044984927 37.18150574255918, 127.0200779568414 37.18150118491211)))	0	2	0	0	0	3.9154374999999986
500	다사574094	0	MULTIPOLYGON (((127.0200722539134 37.18240256845499, 127.0200665507316 37.18330395185966, 127.0211931191545 37.18330850980272, 127.0211988089502 37.18240712625007, 127.0200722539134 37.18240256845499)))	0	3	0	0	0	5.4240476190476175
501	다사574095	0	MULTIPOLYGON (((127.0200665507316 37.18330395185966, 127.020060847296 37.18420533512612, 127.0211874291055 37.18420989321719, 127.0211931191545 37.18330850980272, 127.0200665507316 37.18330395185966)))	0	2	0	0	0	114.59625
502	다사574096	0	MULTIPOLYGON (((127.020060847296 37.18420533512612, 127.0200551436065 37.18510671825435, 127.0211817388033 37.18511127649342, 127.0211874291055 37.18420989321719, 127.020060847296 37.18420533512612)))	0	4	0	0	0	84.24546469155845
503	다사574097	0	MULTIPOLYGON (((127.0200551436065 37.18510671825435, 127.0200494396632 37.18600810124437, 127.0211760482478 37.18601265963143, 127.0211817388033 37.18511127649342, 127.0200551436065 37.18510671825435)))	0	3	0	0	0	64.37518518518517
504	다사574098	0	MULTIPOLYGON (((127.0200494396632 37.18600810124437, 127.020043735466 37.18690948409617, 127.0211703574391 37.18691404263124, 127.0211760482478 37.18601265963143, 127.0200494396632 37.18600810124437)))	0	1	0	0	0	23.71071428571429
505	다사574099	0	MULTIPOLYGON (((127.020043735466 37.18690948409617, 127.0200380310149 37.18781086680976, 127.0211646663771 37.18781542549284, 127.0211703574391 37.18691404263124, 127.020043735466 37.18690948409617)))	0	1	0	0	0	8.989375
506	다사574100	0	MULTIPOLYGON (((127.0200380310149 37.18781086680976, 127.02003232631 37.18871224938513, 127.0211589750618 37.18871680821622, 127.0211646663771 37.18781542549284, 127.0200380310149 37.18781086680976)))	0	0	0	0	0	0.0
507	다사574101	0	MULTIPOLYGON (((127.02003232631 37.18871224938513, 127.0200266213511 37.18961363182227, 127.0211532834932 37.18961819080138, 127.0211589750618 37.18871680821622, 127.02003232631 37.18871224938513)))	0	0	0	0	0	0.0
508	다사574102	0	MULTIPOLYGON (((127.0200266213511 37.18961363182227, 127.0200209161384 37.1905150141212, 127.0211475916713 37.19051957324832, 127.0211532834932 37.18961819080138, 127.0200266213511 37.18961363182227)))	0	0	0	0	0	0.0
509	다사574103	0	MULTIPOLYGON (((127.0200209161384 37.1905150141212, 127.0200152106717 37.19141639628189, 127.021141899596 37.19142095555704, 127.0211475916713 37.19051957324832, 127.0200209161384 37.1905150141212)))	0	0	0	0	0	0.0
